time,connetion,conection_data,Is_heart_beat,heart_rate,Is_beat_span,beat_span,Is_Valid
22:43:06:318790,TRUE,448,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:319789,TRUE,468,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:320790,TRUE,502,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:423787,TRUE,510,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:424788,TRUE,501,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:424788,TRUE,492,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:532787,TRUE,486,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:532787,TRUE,489,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:533787,TRUE,489,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:640793,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:641793,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:719794,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:720792,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:720792,TRUE,491,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:823836,TRUE,492,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:824831,TRUE,494,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:824831,TRUE,495,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:932478,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:932478,TRUE,497,FALSE,FALSE,FALSE,FALSE,InValid
22:43:06:933477,TRUE,496,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:032599,TRUE,494,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:035599,TRUE,495,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:134180,TRUE,494,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:135180,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:136180,TRUE,494,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:265240,TRUE,497,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:268242,TRUE,498,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:270232,TRUE,495,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:347234,TRUE,491,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:347234,TRUE,489,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:348233,TRUE,489,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:455237,TRUE,489,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:456236,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:456236,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:561308,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:562313,TRUE,494,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:664396,TRUE,491,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:668479,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:669391,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:769390,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:769390,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:770390,TRUE,492,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:876388,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:877389,TRUE,494,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:878389,TRUE,494,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:983393,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:07:984392,TRUE,491,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:081493,TRUE,492,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:082493,TRUE,497,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:083495,TRUE,496,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:186180,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:187180,TRUE,492,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:187180,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:296292,TRUE,491,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:299295,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:301287,TRUE,495,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:398513,TRUE,496,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:399506,TRUE,498,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:399506,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:506512,TRUE,496,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:508511,TRUE,494,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:609538,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:610538,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:610538,TRUE,507,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:690532,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:691532,TRUE,522,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:692532,TRUE,520,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:821575,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:822575,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:823574,TRUE,522,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:900584,TRUE,522,FALSE,FALSE,FALSE,FALSE,InValid
22:43:08:900584,TRUE,524,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:008585,TRUE,520,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:011583,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:014584,TRUE,516,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:115672,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:115672,TRUE,519,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:116669,TRUE,520,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:222763,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:223764,TRUE,516,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:224762,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:325762,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:326762,TRUE,519,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:327762,TRUE,520,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:430757,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:430757,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:537758,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:538761,TRUE,519,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:539759,TRUE,520,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:643876,TRUE,519,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:645871,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:646871,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:721875,TRUE,512,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:722874,TRUE,514,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:958514,TRUE,514,FALSE,FALSE,FALSE,FALSE,InValid
22:43:09:959510,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:081648,TRUE,519,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:082647,TRUE,522,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:083648,TRUE,521,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:162655,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:164653,TRUE,516,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:165656,TRUE,514,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:267797,TRUE,515,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:269802,TRUE,515,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:271794,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:370016,TRUE,519,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:371013,TRUE,520,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:477622,TRUE,522,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:478620,TRUE,522,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:479618,TRUE,521,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:582621,TRUE,515,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:583624,TRUE,509,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:584622,TRUE,513,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:687622,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:688619,TRUE,520,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:688619,TRUE,521,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:792622,TRUE,523,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:793618,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:793618,TRUE,510,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:900616,TRUE,507,FALSE,FALSE,FALSE,FALSE,InValid
22:43:10:900616,TRUE,509,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:005619,TRUE,510,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:006620,TRUE,511,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:006620,TRUE,511,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:107628,TRUE,510,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:107628,TRUE,506,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:108617,TRUE,509,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:213624,TRUE,522,TRUE,54,TRUE,1438,Valid
22:43:11:215620,TRUE,523,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:216618,TRUE,525,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:322718,TRUE,525,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:324718,TRUE,520,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:327715,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:398909,TRUE,516,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:399903,TRUE,510,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:529907,TRUE,510,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:530902,TRUE,514,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:530902,TRUE,520,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:634901,TRUE,521,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:635901,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:635901,TRUE,515,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:717907,TRUE,513,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:718905,TRUE,514,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:718905,TRUE,515,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:850336,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:852337,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:855335,TRUE,516,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:927336,TRUE,516,FALSE,FALSE,FALSE,FALSE,InValid
22:43:11:928338,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:029585,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:029585,TRUE,524,TRUE,55,TRUE,862,Valid
22:43:12:031592,TRUE,524,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:137657,TRUE,523,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:138649,TRUE,521,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:139649,TRUE,521,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:246856,TRUE,523,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:247851,TRUE,524,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:248850,TRUE,524,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:350893,TRUE,526,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:351903,TRUE,521,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:352894,TRUE,515,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:455947,TRUE,514,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:456941,TRUE,516,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:456941,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:563989,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:564989,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:667620,TRUE,521,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:668614,TRUE,523,TRUE,57,TRUE,628,Valid
22:43:12:669613,TRUE,525,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:772918,TRUE,519,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:772918,TRUE,515,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:772918,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:878205,TRUE,522,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:878205,TRUE,528,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:879203,TRUE,527,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:958876,TRUE,526,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:959874,TRUE,523,FALSE,FALSE,FALSE,FALSE,InValid
22:43:12:960872,TRUE,523,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:082978,TRUE,517,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:085977,TRUE,519,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:088973,TRUE,525,TRUE,61,TRUE,462,Valid
22:43:13:186026,TRUE,528,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:187017,TRUE,528,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:187017,TRUE,524,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:292067,TRUE,518,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:292067,TRUE,520,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:399071,TRUE,523,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:400071,TRUE,523,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:401071,TRUE,526,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:638072,TRUE,525,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:640071,TRUE,532,TRUE,72,TRUE,254,Valid
22:43:13:642071,TRUE,529,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:741070,TRUE,526,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:744071,TRUE,526,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:820072,TRUE,528,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:823072,TRUE,527,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:826613,TRUE,530,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:953306,TRUE,526,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:953306,TRUE,523,FALSE,FALSE,FALSE,FALSE,InValid
22:43:13:954304,TRUE,523,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:029305,TRUE,524,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:030305,TRUE,524,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:031304,TRUE,524,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:136307,TRUE,524,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:138310,TRUE,522,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:243342,TRUE,521,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:244337,TRUE,521,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:245338,TRUE,523,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:377406,TRUE,525,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:380409,TRUE,527,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:382409,TRUE,532,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:588484,TRUE,533,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:591484,TRUE,532,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:691586,TRUE,531,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:692584,TRUE,530,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:692584,TRUE,527,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:769660,TRUE,528,FALSE,FALSE,FALSE,FALSE,InValid
22:43:14:770662,TRUE,527,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:008797,TRUE,529,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:010796,TRUE,531,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:110797,TRUE,534,TRUE,93,TRUE,274,Valid
22:43:15:112796,TRUE,534,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:116824,TRUE,535,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:213948,TRUE,527,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:214951,TRUE,526,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:215949,TRUE,525,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:320950,TRUE,530,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:320950,TRUE,536,TRUE,107,TRUE,254,Valid
22:43:15:321948,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:428000,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:429001,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:430002,TRUE,537,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:532037,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:533041,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:533041,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:640092,TRUE,540,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:643092,TRUE,537,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:645094,TRUE,537,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:744092,TRUE,534,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:746090,TRUE,534,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:824090,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:826089,TRUE,533,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:827088,TRUE,536,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:955092,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:956086,TRUE,544,FALSE,FALSE,FALSE,FALSE,InValid
22:43:15:956086,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:034089,TRUE,537,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:035088,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:036087,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:139722,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:140722,TRUE,535,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:246953,TRUE,535,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:247953,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:248953,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:351995,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:354998,TRUE,540,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:357999,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:459167,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:459992,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:460991,TRUE,540,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:565026,TRUE,542,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:567025,TRUE,540,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:568024,TRUE,536,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:672025,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:673023,TRUE,542,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:778084,TRUE,543,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:780082,TRUE,542,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:781081,TRUE,537,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:886706,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:889704,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:890707,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:990969,TRUE,543,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:990969,TRUE,545,FALSE,FALSE,FALSE,FALSE,InValid
22:43:16:991969,TRUE,546,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:082966,TRUE,544,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:082966,TRUE,540,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:187010,TRUE,542,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:187010,TRUE,543,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:188010,TRUE,543,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:292226,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:294164,TRUE,540,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:294164,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:398412,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:400416,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:402407,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:504402,TRUE,537,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:505404,TRUE,540,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:505404,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:608452,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:609446,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:713593,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:714446,TRUE,538,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:714446,TRUE,542,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:819449,TRUE,537,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:820449,TRUE,531,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:820449,TRUE,537,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:927607,TRUE,547,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:928603,TRUE,551,FALSE,FALSE,FALSE,FALSE,InValid
22:43:17:929603,TRUE,549,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:006642,TRUE,548,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:007643,TRUE,545,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:136686,TRUE,551,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:139690,TRUE,549,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:141690,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:215684,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:216684,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:216684,TRUE,545,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:322689,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:324694,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:325686,TRUE,543,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:428734,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:429733,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:429733,TRUE,540,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:533739,TRUE,545,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:534736,TRUE,545,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:637783,TRUE,541,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:638784,TRUE,539,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:638784,TRUE,542,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:744835,TRUE,550,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:745831,TRUE,550,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:745831,TRUE,546,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:851880,TRUE,547,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:854881,TRUE,549,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:857880,TRUE,548,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:955059,TRUE,547,FALSE,FALSE,FALSE,FALSE,InValid
22:43:18:956060,TRUE,544,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:056572,TRUE,545,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:057574,TRUE,547,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:058572,TRUE,545,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:164578,TRUE,544,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:165574,TRUE,547,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:166574,TRUE,547,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:269575,TRUE,546,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:270573,TRUE,546,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:270573,TRUE,547,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:375619,TRUE,548,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:379620,TRUE,549,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:381618,TRUE,546,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:478619,TRUE,544,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:479612,TRUE,543,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:586618,TRUE,546,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:586618,TRUE,548,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:586618,TRUE,549,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:691656,TRUE,549,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:692658,TRUE,549,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:692658,TRUE,545,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:796659,TRUE,546,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:797661,TRUE,545,FALSE,FALSE,FALSE,FALSE,InValid
22:43:19:798659,TRUE,543,FALSE,FALSE,FALSE,FALSE,InValid
